name,coordinates,price,bed,bath,park_num,postcode,Latitude,Longitude
36 Caravan Parade Berwick VIC 3806,"[-38.0753257, 145.3636117]",540.0,3.0,2.0,1,3806,-38.0753257,145.3636117
28 Marlesford Crescent Berwick VIC 3806,"[-38.0560892, 145.3451562]",590.0,4.0,2.0,2,3806,-38.0560892,145.3451562
125 Soldiers Road Berwick VIC 3806,"[-38.07362310000001, 145.3588782]",650.0,4.0,2.0,2,3806,-38.07362310000001,145.3588782
4 Palms Avenue Berwick VIC 3806,"[-38.0772803, 145.3678256]",510.0,3.0,2.0,1,3806,-38.0772803,145.3678256
13 Battalion Road Berwick VIC 3806,"[-38.049331, 145.3203745]",550.0,4.0,3.0,2,3806,-38.049331,145.3203745
45 King Road Harkaway VIC 3806,"[-38.00082889999999, 145.3422392]",950.0,4.0,2.0,2,3806,-38.00082889999999,145.3422392
20 Masquerade Road Berwick VIC 3806,"[-38.0746084, 145.365405]",550.0,4.0,2.0,2,3806,-38.0746084,145.365405
9 Orsino Place Berwick VIC 3806,"[-38.0421977, 145.3293624]",530.0,4.0,2.0,2,3806,-38.0421977,145.3293624
453 Centre Road Berwick VIC 3806,"[-38.050617, 145.3366216]",570.0,4.0,2.0,2,3806,-38.050617,145.3366216
4 Tenandra Court Berwick VIC 3806,"[-38.02088639999999, 145.3241344]",540.0,4.0,2.0,4,3806,-38.02088639999999,145.3241344
15 Bounty Way Berwick VIC 3806,"[-38.0574762, 145.3283686]",500.0,4.0,2.0,2,3806,-38.0574762,145.3283686
19/52-54 Shinners Avenue Berwick VIC 3806,"[-38.0129564, 145.3216447]",410.0,3.0,1.0,2,3806,-38.0129564,145.3216447
9/37 Jane Street Berwick VIC 3806,"[-38.0352321, 145.3383932]",350.0,1.0,1.0,0,3806,-38.0352321,145.3383932
20 Juliet Way Berwick VIC 3806,"[-38.070968, 145.3587917]",530.0,3.0,2.0,1,3806,-38.070968,145.3587917
11 Gavinton Place Berwick VIC 3806,"[-38.026673, 145.3651024]",700.0,4.0,2.0,2,3806,-38.026673,145.3651024
68 Fairground Promenade Berwick VIC 3806,"[-38.075322, 145.3729666]",550.0,4.0,2.0,1,3806,-38.075322,145.3729666
2 Sherriff Lane Berwick VIC 3806,"[-38.0512899, 145.3254012]",650.0,4.0,3.0,2,3806,-38.0512899,145.3254012
12 Dolcetto Drive Berwick VIC 3806,"[-38.0771678, 145.3608016]",630.0,4.0,2.0,2,3806,-38.0771678,145.3608016
2 Magdalena Place Berwick VIC 3806,"[-38.0205549, 145.3186908]",430.0,4.0,2.0,0,3806,-38.0205549,145.3186908
36 Eucumbene Drive Berwick VIC 3806,"[-38.0647846, 145.3362327]",650.0,4.0,2.0,2,3806,-38.0647846,145.3362327
21 Jamieson Way Berwick VIC 3806,"[-38.0655008, 145.3317388]",520.0,3.0,2.0,2,3806,-38.0655008,145.3317388
17 Bounty Way Berwick VIC 3806,"[-38.0574692, 145.328239]",595.0,4.0,2.0,2,3806,-38.0574692,145.328239
23 Portchester Boulevard Beaconsfield VIC 3807,"[-38.0580335, 145.3816377]",590.0,4.0,2.0,2,3807,-38.0580335,145.3816377
18 Iceberg Road Beaconsfield VIC 3807,"[-38.0639828, 145.3837129]",580.0,4.0,2.0,2,3807,-38.0639828,145.3837129
4/11 Beaconsfield Avenue Beaconsfield VIC 3807,"[-38.050623, 145.368032]",430.0,2.0,1.0,1,3807,-38.050623,145.368032
37 Wattle Crescent Beaconsfield VIC 3807,"[-38.0627209, 145.3827231]",700.0,5.0,3.0,2,3807,-38.0627209,145.3827231
6 Lyle Avenue Beaconsfield VIC 3807,"[-38.0477864, 145.3718026]",610.0,4.0,2.0,2,3807,-38.0477864,145.3718026
9 BEACONSFIELD-EMERALD ROAD Beaconsfield Upper VIC 3808,"[-38.0080453, 145.4038842]",800.0,3.0,2.0,0,3808,-38.0080453,145.4038842
16 Joanne Way Officer VIC 3809,"[-38.0713738, 145.4238223]",440.0,4.0,2.0,2,3809,-38.0713738,145.4238223
9 Blainey Way Officer VIC 3809,"[-38.0720805, 145.3992727]",520.0,3.0,2.0,2,3809,-38.0720805,145.3992727
37 Beatrix Circuit Officer VIC 3809,"[-38.0740194, 145.4080142]",600.0,4.0,2.0,2,3809,-38.0740194,145.4080142
1/12 Sturt Court Officer VIC 3809,"[-38.0610611, 145.4037252]",450.0,3.0,2.0,1,3809,-38.0610611,145.4037252
34 Mortlake Drive Officer South VIC 3809,"[-38.08679, 145.428753]",525.0,4.0,2.0,2,3809,-38.08679,145.428753
46 Mortlake Drive Officer South VIC 3809,"[-38.087476, 145.4290146]",550.0,3.0,2.0,2,3809,-38.087476,145.4290146
6 Topal Drive Officer VIC 3809,"[-38.0742412, 145.4340314]",490.0,3.0,2.0,2,3809,-38.0742412,145.4340314
10 Berringarra Road Officer VIC 3809,"[-38.0538852, 145.4379714]",725.0,4.0,2.0,2,3809,-38.0538852,145.4379714
9 Lofty Court Officer VIC 3809,"[-38.0737652, 145.4336236]",450.0,3.0,2.0,2,3809,-38.0737652,145.4336236
6 Petaluma Crescent Officer VIC 3809,"[-38.0524338, 145.437362]",590.0,4.0,2.0,2,3809,-38.0524338,145.437362
34 Keats Street Officer VIC 3809,"[-38.0748523, 145.4222219]",510.0,3.0,2.0,2,3809,-38.0748523,145.4222219
11 Flanagan Avenue Officer VIC 3809,"[-38.0729177, 145.4119713]",590.0,4.0,2.0,2,3809,-38.0729177,145.4119713
5 Fadden Mews Officer VIC 3809,"[-38.073769, 145.4290454]",460.0,3.0,2.0,2,3809,-38.073769,145.4290454
20 Park Central Avenue Officer VIC 3809,"[-38.0679522, 145.3910415]",550.0,4.0,2.0,2,3809,-38.0679522,145.3910415
15 Heathfield Lane Officer VIC 3809,"[-38.0711686, 145.4316085]",480.0,3.0,2.0,1,3809,-38.0711686,145.4316085
20 Dodson Road Officer VIC 3809,"[-38.064227, 145.3896146]",470.0,3.0,2.0,2,3809,-38.064227,145.3896146
10B Bridge Road Officer VIC 3809,"[-38.0743607, 145.4297014]",450.0,2.0,1.0,1,3809,-38.0743607,145.4297014
294 Rix Road Officer VIC 3809,"[-38.06612630000001, 145.3916901]",460.0,4.0,2.0,1,3809,-38.06612630000001,145.3916901
11 Piggott Street Officer VIC 3809,"[-38.0686297, 145.414123]",530.0,3.0,2.0,2,3809,-38.0686297,145.414123
10 Celestine Drive Officer VIC 3809,"[-38.0732922, 145.4317382]",530.0,4.0,2.0,2,3809,-38.0732922,145.4317382
25 Tivendale Road Officer VIC 3809,"[-38.05778249999999, 145.4100901]",1000.0,4.0,2.0,2,3809,-38.05778249999999,145.4100901
5 Curran Drive Officer VIC 3809,"[-38.0673068, 145.4342473]",550.0,4.0,2.0,2,3809,-38.0673068,145.4342473
18 Verdant Avenue Officer VIC 3809,"[-38.07301289999999, 145.4299214]",540.0,4.0,2.0,2,3809,-38.07301289999999,145.4299214
17 Bayview Road Officer VIC 3809,"[-38.0560105, 145.405614]",500.0,3.0,2.0,2,3809,-38.0560105,145.405614
12 Charming Loop Officer VIC 3809,"[-38.0716382, 145.3964784]",600.0,4.0,2.0,2,3809,-38.0716382,145.3964784
124 Mary Street Officer VIC 3809,"[-38.0756736, 145.4221138]",575.0,4.0,2.0,2,3809,-38.0756736,145.4221138
10 Austen Avenue Officer VIC 3809,"[-38.0746103, 145.4213352]",530.0,4.0,2.0,2,3809,-38.0746103,145.4213352
8 Bronte Boulevard Officer VIC 3809,"[-38.0738656, 145.4249312]",620.0,4.0,2.0,2,3809,-38.0738656,145.4249312
6 Bradley Street Officer South VIC 3809,"[-38.0890281, 145.42326]",675.0,4.0,3.0,2,3809,-38.0890281,145.42326
3 Shakespeare Grove Officer VIC 3809,"[-38.0626889, 145.4309163]",520.0,4.0,2.0,2,3809,-38.0626889,145.4309163
46 Cherrington Avenue Officer VIC 3809,"[-38.0623153, 145.3979599]",495.0,4.0,2.0,2,3809,-38.0623153,145.3979599
5 5 Gleeson Way Officer VIC 3809,"[-38.0626106, 145.3975609]",450.0,3.0,2.0,1,3809,-38.0626106,145.3975609
11 Nightmarch Street Officer VIC 3809,"[-38.0516498, 145.4049616]",570.0,4.0,2.0,2,3809,-38.0516498,145.4049616
11 Wonder Street Officer VIC 3809,"[-38.074956, 145.425722]",620.0,4.0,2.0,2,3809,-38.074956,145.425722
27 Adler Street Officer VIC 3809,"[-38.0499133, 145.4048069]",550.0,4.0,2.0,2,3809,-38.0499133,145.4048069
70 Kallista Circuit Officer VIC 3809,"[-38.0721508, 145.3976215]",590.0,4.0,2.0,2,3809,-38.0721508,145.3976215
9 Wonder Street Officer VIC 3809,"[-38.0748639, 145.4258553]",650.0,4.0,2.0,2,3809,-38.0748639,145.4258553
17 Rose Garden Ave Officer VIC 3809,"[-38.065596, 145.4327332]",480.0,4.0,2.0,2,3809,-38.065596,145.4327332
13 Charming Loop Officer VIC 3809,"[-38.0717497, 145.3968348]",580.0,4.0,2.0,2,3809,-38.0717497,145.3968348
15 Longmeadow Road Officer VIC 3809,"[-38.0731385, 145.4343338]",480.0,3.0,2.0,1,3809,-38.0731385,145.4343338
3 Oakpark Place Officer VIC 3809,"[-38.0576119, 145.4058531]",500.0,3.0,2.0,2,3809,-38.0576119,145.4058531
4 Chesney Rise Officer VIC 3809,"[-38.0486549, 145.4062425]",550.0,4.0,2.0,2,3809,-38.0486549,145.4062425
16 Dodson Road Officer VIC 3809,"[-38.064446, 145.3896146]",470.0,3.0,2.0,2,3809,-38.064446,145.3896146
6/1 Village Way Pakenham VIC 3810,"[-38.0745185, 145.4373841]",420.0,3.0,1.0,1,3810,-38.0745185,145.4373841
12 Elderberry Way Pakenham VIC 3810,"[-38.0576727, 145.4733628]",450.0,3.0,2.0,2,3810,-38.0576727,145.4733628
Studio/6 Pipit Close Pakenham VIC 3810,"[-38.0797393, 145.4491083]",275.0,1.0,1.0,1,3810,-38.0797393,145.4491083
3 McKenna Place Pakenham VIC 3810,"[-38.0652112, 145.4949618]",485.0,3.0,2.0,2,3810,-38.0652112,145.4949618
41 Wakenshaw Crescent Pakenham VIC 3810,"[-38.07754200000001, 145.4728435]",470.0,3.0,2.0,2,3810,-38.07754200000001,145.4728435
31 Newbury Street Pakenham VIC 3810,"[-38.0771348, 145.4902602]",475.0,3.0,2.0,1,3810,-38.0771348,145.4902602
14 Heidi Court Pakenham VIC 3810,"[-38.0711649, 145.5003299]",500.0,4.0,2.0,2,3810,-38.0711649,145.5003299
1 Sassafras Close Pakenham VIC 3810,"[-38.0620391, 145.4507524]",670.0,4.0,2.0,2,3810,-38.0620391,145.4507524
48 Mountford Rise Pakenham VIC 3810,"[-38.0582347, 145.5157569]",470.0,4.0,2.0,2,3810,-38.0582347,145.5157569
15 Katjusha Court Pakenham VIC 3810,"[-38.0797574, 145.474012]",490.0,3.0,2.0,0,3810,-38.0797574,145.474012
4 Matthews Court Pakenham VIC 3810,"[-38.0676861, 145.4641016]",450.0,3.0,1.0,1,3810,-38.0676861,145.4641016
18 Algerd Way Pakenham VIC 3810,"[-38.0648252, 145.4927107]",450.0,3.0,2.0,1,3810,-38.0648252,145.4927107
69 Simon Drive Pakenham VIC 3810,"[-38.0731324, 145.4935332]",440.0,3.0,1.0,2,3810,-38.0731324,145.4935332
39 Howey Road Pakenham VIC 3810,"[-38.0668991, 145.4722376]",440.0,3.0,2.0,1,3810,-38.0668991,145.4722376
10 Cyprus Place Pakenham VIC 3810,"[-38.0673784, 145.475094]",500.0,4.0,2.0,0,3810,-38.0673784,145.475094
48 Wild Cherry Avenue Pakenham VIC 3810,"[-38.0541755, 145.4772148]",480.0,3.0,2.0,2,3810,-38.0541755,145.4772148
29 Kosta Boda Boulevard Pakenham VIC 3810,"[-38.0680418, 145.4897672]",530.0,4.0,2.0,2,3810,-38.0680418,145.4897672
14 Young Street Pakenham VIC 3810,"[-38.0628497, 145.4956544]",480.0,3.0,2.0,2,3810,-38.0628497,145.4956544
17 Henty Street Pakenham VIC 3810,"[-38.0798668, 145.4804609]",490.0,3.0,2.0,2,3810,-38.0798668,145.4804609
2/10 Wadsley Avenue Pakenham VIC 3810,"[-38.0770589, 145.4784423]",390.0,2.0,1.0,1,3810,-38.0770589,145.4784423
18 Kaprun Way Pakenham VIC 3810,"[-38.0530692, 145.4591123]",580.0,4.0,2.0,2,3810,-38.0530692,145.4591123
11 Lucerne Circuit Pakenham VIC 3810,"[-38.0609648, 145.5110237]",540.0,4.0,2.0,2,3810,-38.0609648,145.5110237
5 Lorraine Court Pakenham VIC 3810,"[-38.0763466, 145.4951782]",470.0,3.0,1.0,3,3810,-38.0763466,145.4951782
8 Tyalla Way Pakenham VIC 3810,"[-38.0606879, 145.4406499]",480.0,3.0,2.0,2,3810,-38.0606879,145.4406499
12/18 Ben Drive Pakenham VIC 3810,"[-38.05845970000001, 145.501898]",450.0,3.0,1.0,2,3810,-38.05845970000001,145.501898
29 Ayesha Rise Pakenham VIC 3810,"[-38.05383399999999, 145.4906329]",420.0,3.0,2.0,2,3810,-38.05383399999999,145.4906329
2/14 Charles Street Pakenham VIC 3810,"[-38.0823103, 145.4841009]",420.0,3.0,1.0,1,3810,-38.0823103,145.4841009
16 Bronzewing Street Pakenham VIC 3810,"[-38.0831849, 145.4489352]",490.0,3.0,2.0,2,3810,-38.0831849,145.4489352
18 Orchard Valley Avenue Pakenham VIC 3810,"[-38.0566906, 145.4722809]",490.0,3.0,2.0,2,3810,-38.0566906,145.4722809
2 Sepal Lane Pakenham VIC 3810,"[-38.0702389, 145.4468368]",420.0,2.0,2.0,1,3810,-38.0702389,145.4468368
133 Timberline Parkway Pakenham VIC 3810,"[-38.0529949, 145.4625239]",570.0,4.0,2.0,2,3810,-38.0529949,145.4625239
7 Portillo Crescent Pakenham VIC 3810,"[-38.0522216, 145.4552726]",575.0,4.0,2.0,2,3810,-38.0522216,145.4552726
23 Timberline Parkway Pakenham VIC 3810,"[-38.0565617, 145.4631496]",525.0,4.0,2.0,2,3810,-38.0565617,145.4631496
8 Kilburn Place Pakenham VIC 3810,"[-38.0670074, 145.4551875]",460.0,4.0,2.0,2,3810,-38.0670074,145.4551875
28 Webster Way Pakenham VIC 3810,"[-38.0851209, 145.4864125]",595.0,4.0,2.0,2,3810,-38.0851209,145.4864125
4/180 Henry Road Pakenham VIC 3810,"[-38.0745328, 145.4385976]",500.0,3.0,2.0,1,3810,-38.0745328,145.4385976
4/11 Settlers Court Pakenham VIC 3810,"[-38.082365, 145.4724756]",330.0,1.0,1.0,0,3810,-38.082365,145.4724756
65 Goshawk Drive Pakenham VIC 3810,"[-38.0819368, 145.4453657]",500.0,3.0,2.0,2,3810,-38.0819368,145.4453657
357 Brown Road Pakenham VIC 3810,"[-38.0491449, 145.432916]",950.0,5.0,2.0,0,3810,-38.0491449,145.432916
8 Sienna Way Pakenham VIC 3810,"[-38.0587131, 145.455274]",450.0,4.0,2.0,2,3810,-38.0587131,145.455274
79 Manna Gum Drive Pakenham VIC 3810,"[-38.0581026, 145.4917151]",440.0,3.0,2.0,2,3810,-38.0581026,145.4917151
3215 Ballarto Road Pakenham South VIC 3810,"[-38.157266, 145.5137964]",1800.0,3.0,1.0,5,3810,-38.157266,145.5137964
275 Cardinia Road Pakenham VIC 3810,"[-38.0869944, 145.4324785]",1000.0,4.0,2.0,2,3810,-38.0869944,145.4324785
1 Leigh Drive Pakenham VIC 3810,"[-38.0603159, 145.4974726]",650.0,3.0,2.0,9,3810,-38.0603159,145.4974726
3 Donday Court Pakenham VIC 3810,"[-38.058227, 145.4857415]",490.0,3.0,2.0,3,3810,-38.058227,145.4857415
1/13 Diston Court Pakenham VIC 3810,"[-38.0574815, 145.4877805]",490.0,3.0,2.0,2,3810,-38.0574815,145.4877805
20 Shetland Court Pakenham VIC 3810,"[-38.0592715, 145.48269]",450.0,3.0,2.0,2,3810,-38.0592715,145.48269
19 Havana Parade Pakenham VIC 3810,"[-38.0581881, 145.4506443]",450.0,3.0,2.0,2,3810,-38.0581881,145.4506443
20 Natanya Drive Pakenham VIC 3810,"[-38.055912, 145.4896373]",490.0,4.0,2.0,2,3810,-38.055912,145.4896373
9/21-31 Parman Avenue Pakenham VIC 3810,"[-38.0641178, 145.4723305]",460.0,3.0,1.0,2,3810,-38.0641178,145.4723305
27 Shetland Court Pakenham VIC 3810,"[-38.0596523, 145.4813698]",450.0,3.0,2.0,2,3810,-38.0596523,145.4813698
7A Henry Street Pakenham VIC 3810,"[-38.0729959, 145.4808148]",495.0,3.0,1.0,1,3810,-38.0729959,145.4808148
15/7 Syme Road Pakenham VIC 3810,"[-38.058154, 145.467056]",390.0,2.0,1.0,1,3810,-38.058154,145.467056
7 Shirley St Pakenham VIC 3810,"[-38.0785253, 145.4390925]",550.0,4.0,2.0,2,3810,-38.0785253,145.4390925
3 Macalister Place Pakenham VIC 3810,"[-38.06937610000001, 145.451899]",450.0,3.0,2.0,2,3810,-38.06937610000001,145.451899
175 Leppitt Road Pakenham VIC 3810,"[-38.025198, 145.451142]",900.0,4.0,3.0,4,3810,-38.025198,145.451142
3 McInnes Court Pakenham VIC 3810,"[-38.06365830000001, 145.4781669]",590.0,5.0,3.0,2,3810,-38.06365830000001,145.4781669
9 Ivory Drive Pakenham VIC 3810,"[-38.0619835, 145.50597]",550.0,4.0,2.0,2,3810,-38.0619835,145.50597
5 Highview Court Pakenham VIC 3810,"[-38.0701645, 145.4843131]",480.0,3.0,2.0,2,3810,-38.0701645,145.4843131
10 Veitch Court Pakenham VIC 3810,"[-38.06816310000001, 145.4430294]",550.0,4.0,2.0,2,3810,-38.06816310000001,145.4430294
8 Hound Court Pakenham VIC 3810,"[-38.0581658, 145.4529807]",550.0,4.0,2.0,2,3810,-38.0581658,145.4529807
Pakenham VIC 3810,"[-38.0776708, 145.4818724]",550.0,4.0,2.0,2,3810,-38.0776708,145.4818724
12 HEAVENLY CR Pakenham VIC 3810,"[-38.0525668, 145.4565853]",550.0,4.0,2.0,2,3810,-38.0525668,145.4565853
62 Railway Avenue Tynong VIC 3813,"[-38.0846644, 145.6314304]",510.0,4.0,2.0,4,3813,-38.0846644,145.6314304
96 Railway Avenue Garfield VIC 3814,"[-38.0897434, 145.6716313]",500.0,3.0,1.0,1,3814,-38.0897434,145.6716313
59 Hope Street Bunyip VIC 3815,"[-38.0925875, 145.7149749]",320.0,1.0,1.0,0,3815,-38.0925875,145.7149749
27 Wattletree Road Bunyip VIC 3815,"[-38.0896925, 145.7136296]",750.0,4.0,2.0,5,3815,-38.0896925,145.7136296
10 Webb Street Bunyip VIC 3815,"[-38.0969216, 145.7168302]",420.0,2.0,1.0,2,3815,-38.0969216,145.7168302
2/2 Witton Street Longwarry VIC 3816,"[-38.110706, 145.769227]",400.0,2.0,1.0,1,3816,-38.110706,145.769227
300 Jacksons Track Labertouche VIC 3816,"[-38.0466969, 145.832399]",735.0,3.0,1.0,0,3816,-38.0466969,145.832399
34 Manchester Circuit Longwarry VIC 3816,"[-38.10735409999999, 145.769382]",430.0,3.0,2.0,2,3816,-38.10735409999999,145.769382
24 Wattle Way Longwarry VIC 3816,"[-38.113203, 145.7615495]",470.0,4.0,2.0,2,3816,-38.113203,145.7615495
87 Harmon Drive Drouin VIC 3818,"[-38.1318309, 145.8646597]",540.0,4.0,2.0,2,3818,-38.1318309,145.8646597
1/21 Neerim Street Drouin VIC 3818,"[-38.1341249, 145.8643634]",420.0,3.0,2.0,1,3818,-38.1341249,145.8643634
11 Victoria Street Drouin VIC 3818,"[-38.1308968, 145.8569106]",390.0,3.0,2.0,1,3818,-38.1308968,145.8569106
41 Illawarra Boulevard Drouin VIC 3818,"[-38.1503422, 145.8455476]",530.0,4.0,2.0,2,3818,-38.1503422,145.8455476
12 Mainstone Street Drouin VIC 3818,"[-38.0994705, 145.8249942]",540.0,4.0,2.0,2,3818,-38.0994705,145.8249942
4/96 Lampard Road Drouin VIC 3818,"[-38.1370391, 145.8441468]",395.0,2.0,1.0,1,3818,-38.1370391,145.8441468
102 Church Street Drouin VIC 3818,"[-38.1305121, 145.8453059]",450.0,3.0,2.0,2,3818,-38.1305121,145.8453059
7/96 Lampard Road Drouin VIC 3818,"[-38.1370391, 145.8441468]",440.0,3.0,1.0,1,3818,-38.1370391,145.8441468
2/96 Lampard Road Drouin VIC 3818,"[-38.1370391, 145.8441468]",410.0,2.0,1.0,1,3818,-38.1370391,145.8441468
3/8 Lampard Road Drouin VIC 3818,"[-38.1379164, 145.8543462]",430.0,3.0,2.0,2,3818,-38.1379164,145.8543462
12/3 Gumleaf place Drouin VIC 3818,"[-38.1276369, 145.8495593]",400.0,2.0,1.0,1,3818,-38.1276369,145.8495593
23 Jackson Drive Drouin VIC 3818,"[-38.1196578, 145.8519991]",585.0,5.0,2.0,3,3818,-38.1196578,145.8519991
16/94 Lampard Road Drouin VIC 3818,"[-38.1370812, 145.844494]",430.0,3.0,2.0,2,3818,-38.1370812,145.844494
2 Karrala Court Drouin VIC 3818,"[-38.1297084, 145.8523033]",440.0,3.0,1.0,4,3818,-38.1297084,145.8523033
7 Floris Avenue Drouin VIC 3818,"[-38.1221015, 145.8489559]",515.0,4.0,2.0,3,3818,-38.1221015,145.8489559
6 Charles Street Drouin VIC 3818,"[-38.13533760000001, 145.8619529]",350.0,3.0,1.0,1,3818,-38.13533760000001,145.8619529
17 Warwick Way Drouin VIC 3818,"[-38.1231152, 145.8616015]",550.0,4.0,2.0,2,3818,-38.1231152,145.8616015
8 Bertram Street Drouin VIC 3818,"[-38.1291044, 145.8569106]",370.0,3.0,1.0,2,3818,-38.1291044,145.8569106
5 Williamson Street Drouin VIC 3818,"[-38.1263531, 145.8437848]",420.0,3.0,1.0,1,3818,-38.1263531,145.8437848
170A Tolley Road Ripplebrook VIC 3818,"[-38.213462, 145.7648556]",330.0,2.0,1.0,2,3818,-38.213462,145.7648556
3/3 Ascott Street Warragul VIC 3820,"[-38.1523948, 145.9297725]",300.0,2.0,1.0,0,3820,-38.1523948,145.9297725
66 Sheoak Street Warragul VIC 3820,"[-38.1523675, 145.9544893]",500.0,4.0,2.0,2,3820,-38.1523675,145.9544893
17 Sunnybrook Avenue Warragul VIC 3820,"[-38.1504082, 145.9145446]",500.0,4.0,2.0,2,3820,-38.1504082,145.9145446
2B Koroit Street Warragul VIC 3820,"[-38.1580336, 145.9260803]",500.0,4.0,2.0,2,3820,-38.1580336,145.9260803
52 Twin Ranges Drive Warragul VIC 3820,"[-38.149125, 145.9510028]",490.0,4.0,2.0,2,3820,-38.149125,145.9510028
20 Henshall Street Warragul VIC 3820,"[-38.1575177, 145.9447551]",400.0,3.0,1.0,1,3820,-38.1575177,145.9447551
34 Meadowbrook Crescent Warragul VIC 3820,"[-38.1524477, 145.9180019]",520.0,4.0,2.0,2,3820,-38.1524477,145.9180019
Warragul VIC 3820,"[-38.1592835, 145.9325301]",325.0,4.0,1.0,5,3820,-38.1592835,145.9325301
2/4 Odowds Road Warragul VIC 3820,"[-38.1483942, 145.9380385]",320.0,2.0,1.0,1,3820,-38.1483942,145.9380385
140 Albert Road Warragul VIC 3820,"[-38.1619625, 145.9425797]",470.0,4.0,2.0,2,3820,-38.1619625,145.9425797
2 Balmoral Street Warragul VIC 3820,"[-38.1481637, 145.9403168]",670.0,4.0,2.0,2,3820,-38.1481637,145.9403168
305 Sutton Street Warragul VIC 3820,"[-38.15489950000001, 145.9559882]",480.0,3.0,2.0,6,3820,-38.15489950000001,145.9559882
1/102 Albert Street Warragul VIC 3820,"[-38.1615371, 145.9391889]",370.0,2.0,1.0,1,3820,-38.1615371,145.9391889
178 Twin Ranges Drive. Warragul VIC 3820,"[-38.1414807, 145.9472538]",420.0,3.0,2.0,2,3820,-38.1414807,145.9472538
14 Affleck Street. Warragul VIC 3820,"[-38.1540373, 145.9297025]",410.0,3.0,2.0,2,3820,-38.1540373,145.9297025
18 Henley Avenue Warragul VIC 3820,"[-38.1469655, 145.9109824]",480.0,4.0,2.0,0,3820,-38.1469655,145.9109824
214 Bowen Street Warragul VIC 3820,"[-38.13971859999999, 145.9297569]",490.0,4.0,2.0,2,3820,-38.13971859999999,145.9297569
32 Boyd Avenue Warragul VIC 3820,"[-38.1274022, 145.9369793]",520.0,4.0,2.0,2,3820,-38.1274022,145.9369793
159 Normanby Street Warragul VIC 3820,"[-38.1555836, 145.9404536]",380.0,3.0,1.0,1,3820,-38.1555836,145.9404536
3/12 Cambridge Drive Warragul VIC 3820,"[-38.1597009, 145.9417096]",370.0,2.0,1.0,1,3820,-38.1597009,145.9417096
64 Albert Street Warragul VIC 3820,"[-38.1605846, 145.9354883]",350.0,2.0,1.0,1,3820,-38.1605846,145.9354883
64 Silkwood Drive Warragul VIC 3820,"[-38.1512513, 145.9116512]",475.0,3.0,2.0,2,3820,-38.1512513,145.9116512
83 Willandra Circuit Warragul VIC 3820,"[-38.1431587, 145.9079168]",485.0,4.0,2.0,2,3820,-38.1431587,145.9079168
21 Pioneer Street Warragul VIC 3820,"[-38.1542956, 145.9257004]",500.0,3.0,2.0,2,3820,-38.1542956,145.9257004
3 Kokoda Street Warragul VIC 3820,"[-38.152126, 145.9381421]",440.0,3.0,1.0,1,3820,-38.152126,145.9381421
65 Smith Street Warragul VIC 3820,"[-38.1589514, 145.932625]",410.0,3.0,1.0,3,3820,-38.1589514,145.932625
1 Princes Highway Warragul VIC 3820,"[-38.1566111, 145.9190358]",415.0,3.0,1.0,2,3820,-38.1566111,145.9190358
4/3 Ascott Street Warragul VIC 3820,"[-38.1522494, 145.9298209]",300.0,2.0,1.0,1,3820,-38.1522494,145.9298209
5 Toorak Avenue Warragul VIC 3820,"[-38.1597306, 145.9244341]",500.0,3.0,1.0,1,3820,-38.1597306,145.9244341
193 Bowen Street Warragul VIC 3820,"[-38.1420101, 145.9291048]",1956.0,4.0,2.0,2,3820,-38.1420101,145.9291048
18 Buckland Drive Warragul VIC 3820,"[-38.1517063, 145.9114773]",500.0,4.0,2.0,2,3820,-38.1517063,145.9114773
16 Downton Street Warragul VIC 3820,"[-38.1401072, 145.9601651]",540.0,4.0,2.0,2,3820,-38.1401072,145.9601651
33 Silvertop Drive Yarragon VIC 3823,"[-38.2140634, 146.0645999]",500.0,4.0,2.0,2,3823,-38.2140634,146.0645999
1 Wisteria Drive Yarragon VIC 3823,"[-38.2108253, 146.0553716]",450.0,3.0,1.0,4,3823,-38.2108253,146.0553716
47 MARKET STREET Yarragon VIC 3823,"[-38.2073082, 146.0607174]",480.0,3.0,2.0,4,3823,-38.2073082,146.0607174
5 Burnett Court Yarragon VIC 3823,"[-38.2052129, 146.0625335]",450.0,3.0,1.0,1,3823,-38.2052129,146.0625335
98a Contingent Street Trafalgar VIC 3824,"[-38.2173819, 146.1544596]",440.0,3.0,2.0,2,3824,-38.2173819,146.1544596
6 Ferguson Place Trafalgar VIC 3824,"[-38.212447, 146.1509127]",460.0,3.0,2.0,6,3824,-38.212447,146.1509127
4 Church Street Trafalgar VIC 3824,"[-38.2109715, 146.1558513]",380.0,3.0,1.0,3,3824,-38.2109715,146.1558513
48A Anzac Road Trafalgar VIC 3824,"[-38.2116171, 146.1573688]",250.0,1.0,1.0,0,3824,-38.2116171,146.1573688
1C Dodemaides Trafalgar VIC 3824,"[-38.209453, 146.1463342]",70.0,1.0,1.0,3,3824,-38.209453,146.1463342
72 Waterloo Road Trafalgar VIC 3824,"[-38.2066368, 146.1548561]",100.0,1.0,1.0,0,3824,-38.2066368,146.1548561
13 Prince Street Moe VIC 3825,"[-38.1872616, 146.2500829]",260.0,3.0,1.0,0,3825,-38.1872616,146.2500829
38 Leith Street Newborough VIC 3825,"[-38.1835212, 146.2948379]",410.0,3.0,2.0,2,3825,-38.1835212,146.2948379
