type,id,latitude,longitude
way,823120464,-37.8252888,145.1337459
way,823499273,-37.7182301,144.5482166
way,823499321,-37.6941718,144.5499176
way,823499324,-37.6989526,144.5458871
way,823499325,-37.696961,144.5467566
way,823499326,-37.6938488,144.5473599
way,823499327,-37.6916191,144.5477085
way,823499328,-37.692278,144.5505424
way,823499355,-37.6544969,144.5671399
way,823499356,-37.6526388,144.5654804
way,823499357,-37.6558383,144.5649927
way,823499360,-37.6637003,144.5388511
way,823499361,-37.6619015,144.5371285
way,823867522,-37.6780069,144.6109406
way,823867584,-37.7259008,144.5744466
way,823867624,-37.7265428,144.5690194
way,823867699,-37.7390211,144.5726395
way,824055399,-38.1501468,145.1787971
way,824459135,-37.8401366,145.0623279
way,824705600,-37.6768208,144.4240975
way,824748143,-37.6648514,144.5537489
way,824748148,-37.6644323,144.5547906
way,824748149,-37.6645992,144.5561529
way,824789208,-37.8641239,145.2660209
way,824789209,-37.8604655,145.2720398
way,824789212,-37.8587736,145.2713413
way,824789215,-37.8571963,145.2746377
way,825134083,-37.8181126,145.1994198
way,825174281,-37.7234608,144.5891244
way,825174282,-37.7216257,144.5915764
way,825174283,-37.7221675,144.59412
way,825174284,-37.7214792,144.5960417
way,825174285,-37.7196622,144.5920468
way,825174286,-37.7212974,144.5885295
way,825174287,-37.7192247,144.5957808
way,825174291,-37.7167629,144.5989957
way,825174330,-37.7097821,144.5900016
way,825174331,-37.710566,144.5817325
way,825174334,-37.7147236,144.5861496
way,825174336,-37.711529,144.5885204
way,825174364,-37.7111943,144.5857393
way,825174365,-37.7118572,144.5855668
way,825174385,-37.698486,144.5813733
way,825355407,-38.190049,146.550501
way,825377200,-37.6669595,144.5587952
way,825436603,-37.7133101,144.6326684
way,825710982,-37.7327412,145.1011072
way,825714630,-37.7733606,145.2475595
way,825849795,-37.7066875,144.6254261
way,825849796,-37.7141373,144.6333147
way,825849797,-37.7128417,144.6260663
way,826337872,-37.8431212,144.958153
way,826837245,-37.8522755,145.0037593
way,826838171,-37.7672099,145.1038552
way,826838178,-37.7594696,145.1049938
way,826838182,-37.76432,145.0940741
way,826838184,-37.7692631,145.1023394
way,826838192,-37.7719374,145.1040781
way,826838193,-37.7725226,145.0991117
way,826838197,-37.7697407,145.0959715
way,826838200,-37.7653586,145.0932809
way,826838202,-37.756218,145.0922127
way,826838203,-37.7569347,145.0976809
way,826838206,-37.7700427,145.1096082
way,826838207,-37.7707073,145.1062721
way,827635952,-37.7390874,144.6666275
way,827635969,-37.7375007,144.6597468
way,827635970,-37.7356309,144.6606805
way,827823736,-38.3152561,144.3008694
way,827830587,-36.4572987,142.0297513
way,827942428,-37.6727497,144.5521823
way,828630459,-38.2012237,145.0992184
way,828630461,-38.2027781,145.101473
way,828630464,-38.1895449,145.1124119
way,828674691,-37.8660347,145.0601865
way,828854105,-37.7651615,144.6938758
way,828854169,-37.7615497,144.6949808
way,829028361,-38.1609115,144.5824215
way,829053446,-38.1828856,145.1009223
way,829053447,-38.1807271,145.1054783
way,829055461,-38.1880486,145.0983964
way,829097119,-38.1861314,145.0886102
way,829243894,-37.9748713,146.377484
way,829913598,-36.009165,146.0354254
way,829913599,-36.0095039,146.0324469
way,830001724,-37.6563554,143.8825592
way,830258048,-38.1230786,145.3516613
way,830258053,-38.1243174,145.3320238
way,830258057,-38.1171524,145.3309765
way,830258058,-38.117716,145.3348168
way,831766469,-36.7584822,144.2832172
way,832078468,-38.6295302,143.5713824
way,833143102,-37.7735954,145.2422699
way,833376657,-38.1458411,145.197341
way,833404131,-38.1824933,145.0918191
way,833409517,-37.9458209,145.1131871
way,833736057,-37.5793317,144.7045319
way,833736080,-37.5634358,144.706834
way,833736081,-37.562292,144.7079928
way,833736082,-37.5619168,144.7097543
way,833736088,-37.5766531,144.7061228
way,833736090,-37.5745736,144.6984893
way,833742864,-37.6734443,144.9060072
way,834036840,-37.5894763,143.8770693
way,834180688,-37.8174312,145.0043156
way,834575952,-37.5999319,144.940511
way,834575953,-37.6007381,144.9415571
way,834575954,-37.6017509,144.9421208
way,834829231,-38.248373,146.4288954
way,835222708,-38.0015014,145.3428742
way,835264404,-37.6565568,145.5320751
way,835613851,-37.7494753,145.3282613
way,835613876,-37.746639,145.3350467
way,835613897,-37.7453255,145.320494
way,835613904,-37.7483784,145.3209758
way,835613909,-37.7491421,145.3245401
way,835613914,-37.7485531,145.3276166
way,835613930,-37.7450661,145.3251402
way,835616939,-37.7724099,145.1611961
way,835616942,-37.7749003,145.1576187
way,835616948,-37.7728508,145.1525547
way,835624952,-37.6811594,144.4234227
way,835717076,-37.7741424,143.6970265
way,835727927,-37.8051593,145.1712086
way,835727928,-37.8048124,145.1715047
way,836945845,-37.9375525,145.1134311
way,836945846,-37.9486758,145.1032695
way,837501457,-37.8496806,145.2891376
way,837501796,-37.8513562,145.2902707
way,837791218,-38.0069922,145.3357486
way,837847426,-37.5961235,143.8729976
way,838059728,-37.7807109,145.1070254
way,838059746,-37.7677126,145.08962
way,838059749,-37.7780629,145.0962766
way,838059752,-37.7702443,145.1123073
way,838398522,-37.5984646,143.8710559
way,838424603,-37.7862968,145.0758851
way,838424607,-37.8041932,145.0696582
way,839532347,-37.6286817,144.8897013
way,839534856,-37.6259291,144.708696
way,839646260,-37.7664105,145.2384598
way,839789770,-38.6414137,145.7056746
way,839789771,-38.6403948,145.7061397
way,839789772,-38.6389556,145.7064885
way,839984639,-37.9205355,145.1403805
way,840009742,-37.7132572,144.7474736
way,840015384,-37.7105243,144.7285255
way,840015385,-37.7083748,144.7253707
way,840015389,-37.6989258,144.725758
way,840015390,-37.6997013,144.7262352
way,840015397,-37.6999836,144.727123
way,840015461,-37.6977454,144.7537704
way,840025060,-37.7222818,144.7535934
way,840025064,-37.7266917,144.7525002
way,840025080,-37.7459861,144.7670705
way,840025121,-37.7197766,144.7362436
way,840354206,-37.7540241,144.7655595
way,840354207,-37.7587034,144.7757196
way,840359502,-37.750118,144.7702855
way,840390384,-38.1632779,145.1957137
way,840390385,-38.1649748,145.1960216
way,840390387,-38.1552202,145.1938371
way,840512625,-37.8114976,143.7127357
way,840732575,-38.1661066,145.0958613
way,840734277,-37.7547318,144.8833154
way,840753293,-38.0977409,145.3332243
way,840753295,-38.0998835,145.3365681
way,840753297,-38.0983801,145.3626941
way,840753315,-38.0967311,145.3343834
way,840794046,-38.0818831,145.2008781
way,840794048,-38.0866314,145.1982142
way,840839178,-38.1053482,145.3235729
way,841076656,-38.2433072,145.0328291
way,841076657,-38.2424484,145.0325159
way,841076658,-38.2416583,145.0323793
way,841076659,-38.2409361,145.0323141
way,841076660,-38.2406903,145.0302553
way,841076668,-38.2344907,145.0450168
way,841078009,-38.2256983,145.0771012
way,841078023,-38.2266582,145.0690854
way,841078305,-37.7728679,144.7964507
way,841078306,-37.7746229,144.7958765
way,841128925,-37.9626296,145.1415899
way,841128946,-37.9999411,145.1965446
way,841128947,-37.9986378,145.1957702
way,841128949,-38.0010833,145.1973183
way,841128950,-37.9995667,145.1976806
way,841128951,-37.9997239,145.1986584
way,841128952,-37.9997682,145.1990718
way,841143443,-38.0962109,145.131817
way,842020374,-38.64331,145.7052931
way,842020375,-38.6437877,145.7030972
way,842060374,-38.3490503,141.6026541
way,842502865,-38.6429173,145.6996501
way,842502866,-38.6441617,145.6971129
way,842502867,-38.6421213,145.7013051
way,842502868,-38.6449451,145.6976708
way,842502869,-38.6446331,145.6987128
way,842502870,-38.640969,145.7026586
way,842502871,-38.645889,145.6978264
way,842911116,-37.9258246,145.2710307
way,842911117,-37.9264578,145.2696572
way,842911122,-37.9281891,145.2692443
way,842934951,-37.9662312,145.0836245
way,842934967,-37.9970431,145.1654952
way,842934973,-38.000688,145.1718006
way,842954036,-38.1745854,145.0791572
way,843072202,-37.642977,144.9439819
way,843307781,-38.6356708,145.7149187
way,843330255,-37.9982312,145.3251676
way,843554286,-37.8257258,144.9923586
way,843554287,-37.8281525,145.0072501
way,843554289,-37.8332485,144.9992397
way,843893061,-37.9395291,145.1111523
way,843893062,-37.9392376,145.1100257
way,843893722,-37.9393726,145.1124908
way,843896291,-37.9381169,145.1008749
way,844705208,-37.6931404,144.9280724
way,844732214,-38.1695232,145.2121098
way,844732215,-38.1734147,145.2137245
way,845004297,-37.8817341,145.035528
way,845163136,-37.7112721,144.820586
way,845218075,-38.0005364,145.324631
way,845250016,-38.3395127,144.298816
way,845250018,-38.3416265,144.2981418
way,845250022,-38.3134249,144.2823002
way,845250032,-38.3156291,144.2773811
way,845538581,-37.7668168,145.2852593
way,845538621,-37.7840047,145.3391504
way,845568032,-37.9295647,145.2367591
way,846278377,-37.6488021,145.0800426
way,846334284,-37.7848736,145.3446945
way,846340408,-37.7782737,145.3331739
way,846342941,-37.7840595,145.3298267
way,846344944,-37.7858718,145.3322838
way,846345779,-37.7851924,145.3342273
way,846345780,-37.7855654,145.3352847
way,846345919,-37.78125,145.3369603
way,846346566,-37.7786635,145.3444335
way,846627621,-37.869713,145.0674191
way,847005699,-38.1673488,145.1010207
way,847006369,-38.1664478,145.1009255
way,847021434,-37.53011,144.9688349
way,847117676,-37.8538315,145.3087537
way,847118826,-37.8541373,145.3073253
way,847382596,-38.129318,141.6293928
way,847446852,-37.8168837,145.2601451
way,848037038,-37.8070336,144.9947715
way,848253816,-37.4989234,145.1093888
way,848262042,-38.197748,145.4925516
way,848338797,-38.6333889,145.7066145
way,848377467,-38.6331029,145.7077087
way,848378949,-38.634823,145.7066185
way,848706926,-37.8345338,145.1914167
way,848878790,-37.7130781,145.0248008
way,849685864,-38.2379832,145.0503854
way,849725235,-37.9172362,145.0775522
way,849725236,-37.9220658,145.0732458
way,849735996,-37.8721926,145.0039715
way,849975503,-37.6949795,144.9347295
way,850822649,-37.9989419,145.279307
way,850822650,-38.0011368,145.2829481
way,853098611,-38.3270222,144.7196193
way,853550638,-37.6042361,145.0791282
way,853860004,-37.8474361,145.1386912
way,854372771,-37.8663449,144.9885134
way,856174604,-38.1031643,145.3793513
way,856180250,-38.0840874,145.2389623
way,856180305,-38.1257037,145.2331874
way,856180306,-38.1257176,145.234016
way,856648159,-37.9329939,144.9950158
way,856681592,-37.8021491,145.2305301
way,856681593,-37.8001363,145.2281385
way,856681594,-37.8032594,145.228408
way,857026432,-38.2356818,144.3378112
way,858139717,-37.658542,144.581399
way,858445174,-38.0978331,145.2878128
way,858445177,-38.1004601,145.2897296
way,858448315,-38.1024251,145.2866347
way,858453910,-38.6392241,145.7138623
way,858453911,-38.6333501,145.7245161
way,858477010,-37.831577,144.7255321
way,858693685,-38.0098379,145.3238106
way,858693687,-38.0049994,145.3234254
way,858730165,-37.7660256,145.1587442
way,859052997,-37.8335117,144.9518355
way,859478791,-37.9968968,145.279134
way,859478793,-38.0003686,145.2813612
way,860268872,-37.0220513,147.2389331
way,860268873,-37.0227163,147.239019
way,860275398,-38.1718544,144.3894793
way,860571940,-38.0743034,145.2768937
way,860896205,-38.0567796,145.259596
way,860901877,-38.096845,145.3509198
way,860919680,-38.0579411,145.4459764
way,860919723,-38.0470261,145.3361885
way,863448276,-37.8273432,145.0257658
way,863511651,-38.0858607,145.7256977
way,863511658,-38.2103205,146.1674675
way,863772029,-38.085645,145.4255065
way,864025872,-38.0763537,145.1219832
way,864568330,-38.1468198,145.9603274
way,864573774,-38.2079098,146.1542123
way,864573775,-38.2081037,146.1538938
way,864573776,-38.2076653,146.1560509
way,864573778,-38.2074456,146.1573511
way,864573779,-38.2067517,146.1601614
way,864969032,-38.4598001,145.2032976
way,864969033,-38.4602416,145.2077781
way,864969034,-38.5597939,145.5431486
way,865807238,-38.1670797,144.3808591
way,866010038,-36.4399422,145.2298892
way,866010039,-36.4399715,145.2294197
way,866010042,-36.4407697,145.2307972
way,866010045,-36.4409843,145.2305854
way,866530660,-38.1545527,144.35623
way,867166384,-37.6470404,145.0663331
way,867170746,-37.6311229,145.0901578
way,867567631,-37.7877383,145.1686194
way,868241296,-38.2223549,144.3200011
way,868242737,-38.2217952,144.3198983
way,868246586,-38.2269223,144.3219224
way,868276753,-38.2303339,144.3313438
way,870247232,-38.0941301,145.2547268
way,870247233,-38.093499,145.2509999
way,870309516,-37.2913423,144.9311703
way,870578232,-37.6084699,145.1302478
way,870798560,-37.6641186,145.0108058
way,871073159,-37.6459797,145.0950388
way,871106787,-37.7773976,144.7995107
way,871106788,-37.7758482,144.8042755
way,871719334,-38.0930373,145.1585528
way,871723898,-37.8522898,144.9656257
way,872147457,-38.1654438,145.1043092
way,872324024,-37.6148342,145.0389821
way,873079977,-38.1160501,145.2613723
way,874443351,-38.239401,144.5423723
way,874443368,-38.2393875,144.5485334
way,874444735,-38.250411,144.5432433
way,874444736,-38.2488452,144.546857
way,874944514,-38.2110889,144.3573194
way,874944555,-38.2107024,144.3560721
way,874944556,-38.211993,144.3557395
way,876021597,-38.0844525,145.4669631
way,876428404,-38.0687635,145.4545172
way,878461256,-36.4299264,145.3872611
way,878858425,-38.2653782,144.6627748
way,881222473,-36.1116586,146.8385411
way,881767821,-37.3215722,145.2846905
way,882603724,-37.6037546,145.0072794
way,882603733,-37.6051665,145.0077629
way,882603745,-37.6087589,145.0087176
way,882605635,-37.605934,144.9997151
way,882605638,-37.6035112,144.9965088
way,882606861,-37.6147275,145.0001742
way,882889323,-37.6509196,144.4468033
way,882889331,-37.6454142,144.4404977
way,882889332,-37.6380559,144.4309158
way,882894254,-37.6881842,144.4083703
way,882894823,-37.6928714,144.4199577
way,882896152,-37.6834016,144.4199726
way,884687310,-37.9160465,144.2522624
way,885134635,-38.0552211,145.4930385
way,888052120,-38.2701181,144.5467213
way,888759967,-38.0051285,145.4112188
way,889103204,-37.597653,144.7281173
way,889103224,-37.5938487,144.7251975
way,889162247,-38.1636403,144.3513911
way,890520972,-36.1233926,146.8347654
way,890520973,-36.121428,146.8347342
way,890520975,-36.1159169,146.8393397
way,890520976,-36.1240393,146.8392442
way,890520977,-36.1260096,146.836914
way,891178758,-37.5718943,144.7453637
way,891428047,-38.0705332,145.2420582
way,893667528,-35.9534575,144.3164846
way,894076580,-38.2502317,144.5650879
way,894097463,-38.1685703,144.3419081
way,894490121,-38.592642,145.5911243
way,894490122,-38.589923,145.5970454
way,894582065,-37.730617,148.0929277
way,894582069,-37.7316916,148.0912316
way,895407141,-36.3540538,146.2986853
way,895776826,-37.7202552,144.6632487
way,895776827,-37.7183426,144.6636089
way,895776852,-37.7193255,144.6677982
way,895777733,-38.0792184,145.2651925
way,896520261,-36.7011912,142.1934487
way,896520262,-36.7065319,142.190382
way,897342805,-36.1445926,144.7284093
way,898259285,-36.1467801,146.8980416
way,899098804,-38.5174583,143.7171291
way,899098806,-38.5168999,143.7172716
way,899788033,-38.7161799,143.641403
way,900206338,-38.7524485,143.6582554
way,900543329,-37.7034754,144.7256276
way,900544724,-37.7287439,144.735729
way,900544725,-37.7274435,144.7376734
way,900544726,-37.7261355,144.735878
way,900544727,-37.7233672,144.7368311
way,900544729,-37.7085947,144.734541
way,900544730,-37.7096402,144.7368247
way,900544731,-37.7049525,144.7346129
way,900621681,-37.8568197,144.7413086
way,900738753,-37.8178741,144.9603783
way,901003034,-38.1177968,145.2926686
way,903199262,-36.3499453,146.3197733
way,903199270,-36.3588174,146.3144779
way,903199275,-36.3543847,146.3109992
way,903199278,-36.3488508,146.3081851
way,903199281,-36.3395479,146.2952072
way,903199284,-36.340738,146.2989556
way,903199285,-36.3427011,146.2941457
way,903232146,-36.1771945,146.9396035
way,903736608,-38.1472874,145.2881321
way,903736647,-38.1448279,145.2888066
way,903738949,-38.1472551,145.2614989
way,903738951,-38.1444396,145.2538641
way,903738952,-38.1423603,145.2523647
way,903738953,-38.1376881,145.2552003
way,903738954,-38.1369752,145.258288
way,903738955,-38.1355187,145.2548837
way,903738956,-38.1363939,145.2574254
way,904613966,-38.0159374,144.3817539
way,904613972,-38.0310823,144.3763638
way,904613977,-38.0104589,144.3813755
way,904621794,-38.0124735,144.3958473
way,905625015,-37.8370345,144.9632514
way,905628365,-38.0558122,145.4084406
way,905659928,-38.1086624,145.3323425
way,906954715,-38.2642592,145.180649
way,906961094,-38.2953518,146.5394533
way,906961095,-38.2957884,146.5386964
way,906961099,-38.296353,146.5390054
way,906962387,-38.059894,145.5187299
way,906962389,-38.0628863,145.5015467
way,906968256,-37.7849868,145.3723643
way,907321624,-37.7851884,145.3631437
way,907321625,-37.7862289,145.3757145
way,907321626,-37.7846612,145.3651895
way,907321628,-37.7839746,145.3695028
way,907342422,-37.8001103,145.1301244
way,907944328,-37.7818651,145.3677707
way,907944329,-37.7889765,145.3813425
way,908073620,-37.7281057,144.9739525
way,908073621,-37.7287898,144.9819131
way,908423072,-38.4390835,145.830597
way,908427973,-36.1451178,144.7359657
way,909963851,-38.1943257,146.5569935
way,911098682,-37.4196237,144.9707719
way,911098683,-37.4214642,144.9729732
way,911116007,-37.7879506,145.2927608
way,911213183,-37.5454184,144.8887428
way,911213939,-37.5457132,144.8951659
way,911402206,-36.1250846,146.8432952
way,911735977,-38.6278602,145.7331836
way,911735978,-38.6289702,145.732833
way,912655259,-38.1306779,145.2323971
way,917687543,-37.937809,144.6709436
way,917765198,-36.1610448,146.8920988
way,918268681,-38.4744019,145.0154958
way,920618084,-37.7822343,144.9245171
way,922362747,-37.9109393,145.1319211
way,923028989,-36.155405,146.8912062
way,923602934,-37.6375585,145.0080374
way,923602935,-37.6402772,145.010362
way,923602939,-37.642454,145.0042346
way,923602942,-37.6407735,144.9946427
way,923602943,-37.6416667,144.9972756
way,923602947,-37.6374794,145.0044345
way,923602965,-37.6373199,145.00142
way,923604843,-37.8335528,144.946988
way,923641613,-38.0581814,145.5008606
way,924604251,-37.7343626,144.6535858
way,924604270,-37.7381091,144.6623936
way,924604282,-37.7394424,144.6534812
way,924632744,-37.7227368,144.7225144
way,924802131,-37.6211078,145.0087693
way,928212802,-37.6880278,145.5478116
way,929109532,-37.5567786,143.7929216
way,930311356,-37.7326963,145.0822296
way,931913534,-37.8595531,145.1429091
way,931916522,-37.8605835,145.1428396
way,931923156,-38.0301685,144.4266013
way,932429846,-38.2165141,144.3223342
way,933244958,-36.1178752,146.8766741
way,933672278,-38.1439994,144.3394586
way,934524456,-38.0186748,145.3193197
way,934913754,-37.4812268,144.5886946
way,935221794,-36.7328301,146.9689752
way,935629388,-36.380811,146.3269415
way,935629408,-36.3743506,146.3191094
way,935629414,-36.3764827,146.3177398
way,936140625,-37.8113766,145.0582671
way,938228681,-38.1662372,144.3330744
way,938228682,-38.1689176,144.3298944
way,941710694,-37.7567809,144.8474972
way,942416023,-37.8531721,144.818944
way,943440243,-37.6073593,145.0004808
way,943440244,-37.6081931,144.9984665
way,943440245,-37.6103018,144.996758
way,943440246,-37.6126623,145.0010468
way,943440247,-37.6106608,144.9997694
way,943443583,-37.6104823,145.02172
way,943443585,-37.6101177,145.0236602
way,943443586,-37.6128982,145.0205375
way,943443587,-37.6129343,145.0156091
way,943443588,-37.6141257,145.010285
way,943443589,-37.6139382,145.0130917
way,943443590,-37.6168866,145.0030416
way,943443591,-37.6144204,145.0069817
way,944971168,-37.6108955,145.0135391
way,944971169,-37.6076365,145.021155
way,944971170,-37.6082136,145.0246697
way,944971172,-37.608964,145.0220446
way,944971173,-37.612126,145.0238078
way,944971174,-37.6123154,145.025239
way,944971175,-37.6164485,145.0212975
way,944972239,-37.8553105,144.8252514
way,944974214,-37.6273975,145.0116033
way,944974215,-37.6264722,145.0117575
way,944977680,-37.6192969,145.0290392
way,944977681,-37.6192407,145.0284753
way,944977682,-37.618296,145.0280232
way,944977683,-37.6177823,145.027963
way,944977684,-37.6171964,145.0277039
way,944977685,-37.6170659,145.0281404
way,944977686,-37.6272672,145.0155946
way,945407784,-37.6098676,145.0115283
way,945407785,-37.6103499,145.0104523
way,945407787,-37.6074128,145.0099067
way,945431392,-37.6017682,144.9985201
way,945431393,-37.601444,144.9997245
way,945431404,-37.6088051,145.0055898
way,945431405,-37.6096141,145.0068679
way,946015167,-37.5997545,144.995683
way,946015168,-37.6012891,144.9962708
way,946015169,-37.603706,144.999227
way,946015170,-37.6110529,144.9957025
way,946015171,-37.6083644,144.9944097
way,946015172,-37.6103527,144.9950165
way,946015173,-37.607303,145.0175746
way,947694297,-37.8443144,144.5927909
way,948315726,-37.8382573,144.9378833
way,948577173,-37.8391191,144.9330716
way,948943894,-38.1137866,145.2759558
way,949844806,-37.5651678,149.1524457
way,949917223,-38.6058618,146.8890803
way,951133503,-37.8563573,145.2990673
way,951290286,-37.7990226,145.323963
way,952572523,-38.2324591,145.1773627
way,952855939,-38.047989,145.1314423
way,952999283,-37.2895797,142.9275192
way,953680849,-38.0454925,145.3768503
way,953680853,-38.0405363,145.3691341
way,953680854,-38.0424876,145.368487
way,953724392,-38.0612291,145.4910072
way,954101387,-38.1538384,145.9181504
way,954152732,-38.0538152,145.3953048
way,954456816,-37.8806848,145.2560002
way,955922513,-37.9301346,145.191029
way,955922514,-37.9292074,145.1876371
way,956567549,-37.6075097,145.0256634
way,956567550,-37.6070279,145.0247126
way,956567551,-37.6063666,145.0252689
way,956567552,-37.6059899,145.0248326
way,956567553,-37.6055851,145.025304
way,956567554,-37.6049019,145.0243145
way,956567555,-37.6040896,145.0247274
way,956567556,-37.603768,145.0244937
way,956567557,-37.603449,145.0251947
way,956567558,-37.6037678,145.0260186
way,957440900,-37.8208075,145.1032265
way,958094855,-38.1840655,145.1301711
way,958094857,-38.1799402,145.1380241
way,958094858,-38.1833845,145.1370429
way,958094860,-38.1846674,145.1337357
way,958317831,-36.1132307,146.840959
way,958319330,-36.1198744,146.8876593
way,958319337,-36.1371303,146.9446079
way,958554368,-37.8083653,144.976674
way,958570075,-37.613282,145.0313269
way,958570519,-37.598382,145.0000465
way,959030335,-37.7187979,144.6320473
way,960083666,-38.0876545,145.426172
way,960965755,-37.7641082,145.0088746
way,961227022,-37.6942504,145.1444031
way,961297670,-37.6978076,145.1384714
way,961449451,-38.0962379,145.1805949
way,961511787,-38.1455658,145.2008861
way,961530056,-37.5126275,145.1175233
way,963199428,-37.7145953,145.1521283
way,963238051,-38.3174192,145.0068792
way,963238052,-38.3181831,145.0064324
way,963559070,-37.9090955,144.6719819
way,964178471,-38.0399581,145.3406266
way,964810428,-37.7388213,144.9851195
way,964886106,-37.7369867,144.9679474
way,964886107,-37.7372071,144.9679126
way,964886108,-37.7373004,144.9684113
way,964886109,-37.7370362,144.9681827
way,964886110,-37.7370546,144.9683731
way,964886111,-37.737454,144.9689022
way,964916714,-37.7413441,144.9691651
way,964916719,-37.7414366,144.9698598
way,965320219,-37.7649708,145.58115
way,965323121,-38.1755218,144.7038853
way,965334504,-37.8287574,144.9526271
way,965365182,-37.7399584,144.9673961
way,965368965,-37.7410062,144.9674849
way,965827316,-38.1622773,145.18407
way,965843734,-38.1409034,145.2147331
way,965843737,-38.1403623,145.2157711
way,966093523,-37.7649078,144.9592295
way,966104714,-37.8056219,144.942701
way,966622377,-38.1390217,145.168188
way,966655857,-37.7713684,144.9617272
way,966976909,-36.1570749,146.8577692
way,967219714,-38.3865625,142.4788843
way,968403582,-37.7628556,144.9443129
way,968676341,-36.1258601,146.8639206
way,969464608,-37.8151954,144.9914139
way,969464609,-37.8147262,144.99699
way,969464622,-37.8142989,144.9939064
way,969494382,-38.204562,146.5331628
way,969523576,-38.1236273,145.3068551
way,969996841,-38.0820631,145.320047
way,970058637,-38.0847589,145.3160863
way,970253213,-37.7268576,144.671145
way,970586577,-37.7217477,145.1459435
way,970750719,-38.315129,144.2744452
way,970799517,-36.1135275,146.8426781
way,970799518,-36.1128116,146.8446601
way,970913823,-37.7008862,145.13331
way,971049448,-38.0766395,144.3374378
way,971297886,-38.1766339,144.5449807
way,971307331,-37.9482963,145.1367741
way,971642270,-36.4369959,145.232681
way,971810929,-37.7240681,144.7332431
way,971810930,-37.7241391,144.7338323
way,972182038,-37.7949105,144.8483428
way,972182042,-37.7950765,144.8497991
way,972182055,-37.7831142,144.8389423
way,972303149,-37.8202053,144.959505
way,972699319,-36.3618651,146.3150194
way,973249269,-37.6889767,145.1099735
way,973545531,-37.684028,145.1246656
way,974478305,-37.6995375,144.4035527
way,975423880,-37.78243,145.2802634
way,975967455,-37.8901177,145.2856148
way,976159586,-37.7217176,144.8076252
way,976174602,-38.1213229,144.6475054
way,976174612,-38.1219974,144.6397185
way,976174615,-38.1192865,144.6431172
way,976174618,-38.1151921,144.6469489
way,976174620,-38.1231534,144.6493554
way,976174626,-38.1795436,144.711837
way,976174636,-38.2738499,144.6107801
way,976174639,-38.2786584,144.6055849
way,976174644,-38.2629216,144.5321925
way,976541927,-37.7419767,144.9635546
way,976551742,-37.7490909,144.9564186
way,976551743,-37.7483622,144.9563311
way,976678591,-37.7247814,145.1387479
way,976818366,-37.7499981,144.824772
way,976831903,-37.5799328,145.1327523
way,977125437,-37.7048295,144.8066357
way,977132163,-37.927468,145.0389619
way,977143631,-37.7129297,144.8101586
way,977143634,-37.7234668,144.8126666
way,977143635,-37.7217306,144.7913347
way,977143646,-37.7198864,144.792653
way,977151689,-37.6979327,144.7938111
way,977151694,-37.7009106,144.8013242
way,977151695,-37.6992233,144.8016391
way,977151696,-37.6983343,144.8018683
way,977151697,-37.6975235,144.8019686
way,977349473,-37.7268197,144.8157231
way,977468210,-37.8098623,144.9486986
way,977727840,-37.8073837,145.2187476
way,977731369,-38.0843263,145.3299399
way,977731370,-38.0860034,145.3217087
way,977867746,-36.4538029,142.0268707
way,978066704,-38.123204,145.8472705
way,978734066,-37.7784927,145.214728
way,978892675,-37.8022189,145.1955637
way,978941346,-37.7673796,145.2567282
way,979435275,-37.8110358,145.2339932
way,979732654,-37.8161381,145.2275931
way,979734842,-37.8184396,145.203553
way,979734844,-37.8213909,145.2090291
way,979736906,-37.8108686,145.1987279
way,979736907,-37.8110583,145.1977237
way,979746982,-37.8064617,145.1928872
way,979752181,-37.7944628,145.1949672
way,979752182,-37.7906326,145.1953803
way,980094136,-37.8183044,145.2235468
way,980420546,-37.8197485,145.2586109
way,980895609,-37.7795388,145.2516466
way,981140435,-37.7730684,145.1816981
way,981543310,-37.9122589,144.6536037
way,981613525,-37.7414711,145.2105044
way,981912617,-37.810991,145.2082191
way,981913173,-37.7927505,145.2488135
way,982161903,-37.7077223,145.1727942
way,982163209,-37.7081591,145.1663693
way,982163210,-37.7085801,145.1669235
way,982163211,-37.7087022,145.1676781
way,982164972,-37.7941144,145.253128
way,982184076,-38.208638,145.0803532
way,982201135,-38.22986,145.029916
way,982205110,-38.2406177,145.0454845
way,982205111,-38.2394605,145.0473844
way,982781573,-36.0078242,146.0044792
way,982781574,-36.0085215,146.0030203
way,983084990,-37.7613844,145.3051873
way,983085503,-37.7608999,145.3049519
way,983085505,-37.7592272,145.306747
way,983085506,-37.7586074,145.3068727
way,983097104,-37.7652554,145.2954507
way,983097345,-37.7682549,145.2916514
way,983111159,-37.7589375,145.2913272
way,983111160,-37.758723,145.2906504
way,983111866,-37.7595126,145.2882771
way,983121079,-37.7717083,145.2896723
way,983121080,-37.7716874,145.2907644
way,983145647,-36.0041454,146.0329915
way,983145649,-36.0040366,146.0358854
way,983467964,-37.7308951,145.275941
way,983467965,-37.731164,145.2767516
way,983467966,-37.7305592,145.280028
way,983467967,-37.7341714,145.2798113
way,983467968,-37.7343448,145.2778449
way,983467969,-37.7308059,145.2728783
way,983550301,-37.6873978,145.1306856
way,983556270,-37.6743018,145.1522372
way,983564117,-37.6758818,145.1514742
way,983596324,-37.6764797,145.1533206
way,983596325,-37.6788509,145.1496881
way,983596326,-37.6825173,145.1498245
way,983602835,-37.7002442,145.1060448
way,983602836,-37.6976959,145.103171
way,983738044,-37.6852122,145.1287822
